area
86606.657276426
19426.18215683431
14243.257569076692
11721.447384501727
3261.2604821441596
14867.348818387123
120338.87449249008
6456.872600215586
24083.28219159626
17280.49425663325
20109.319989981377
18980.645175212463
30383.83430386426
2820.257787587526
4576.733976721933
8663.812611157906
1871.692043942746
1791.2973537081295
1662.7083721988163
10359.519238512245
21125.868132043608
30621.265253567006
22163.850232244622
887.4863371165278
25603.41937199788
70990.2390513449
12200.22279882784
3541.0097705916705
12449.566149070262
16141.304741451497
1146.772590086194
76008.42025720667
19357.72830161371
25262.899495222093
10609.39535422241
2632.338592807047
135022.0530809888
2383.029472716771
44013.555359883554
11089.062210990776
704.5322251062032
23068.21087749669
23950.53914349389
34029.02069612113
791.6904805318278
1059.9696793991372
21994.11322294908
13937.22332291156
9935.644085452299
8935.768581444117
22520.60777258278
11053.971922963492
50911.02574871608
19429.702651724503
9565.115986122426
20610.848910249508
12668.027609999179
18108.7464653814
19436.470076295976
2950.0208196248336
10233.171560583536
33082.738783870285
7581.26049717721
9676.579616039246
15634.156112006254
1168.3234435866243
14994.562300107009
35113.1958962007
17672.86131948712
18462.2171251595
8654.047569494678
808.0894223840857
1713.0552336907758
120920.10726013996
972.2790058017794
15502.7680647658
20634.58648653246
39327.52896720554
19194.298488250264
1932.9857453517654
5457.153582232887
330395.50093012996
17210.62203904558
24912.674865509194
20882.602435529698
1997.5474347079664
2224.4236564243647
4430.304179773896
9020.61385878288
16850.88608406415
2007.3697324234856
17691.473638806467
2726.9565041841324
14853.252470344176
2751.9137094150005
5783.93240575955
12963.771410087578
3084.8565990027823
93778.3931342043
63610.42439597208
3364.958742654923
17986.94837280962
2374.1402264264743
3535.9572655128663
15513.512404091602
3571.6993705823
2587.8305698565428
12171.973474733759
18872.631725427127
14718.716826616408
3896.7471211886277
3454.927754566207
14240.414970135418
24303.24414386708
17959.729305095836
11322.418885772626
11375.730171683213
2204.6434192777156
11802.42403475248
17051.501705124436
1463.0866515741538
2618.6030931926934
16878.432999578195
12482.189863660788
14391.872250769147
18791.20497281748
2599.325932360963
13619.209363199183
2331.519757504141
5291.8878657837295
18061.294890190227
2636.133248611278
17621.269676520787
6005.23656639118
2609.0038502439857
30184.784725018257
11438.214050805973
34635.06748451084
20883.304467178437
19456.393164163073
14516.340934783999
3481.6582447521027
15139.946556849442
2772.4346190620195
86932.02801842004
19942.67590984444
15942.400219626836
28862.044344620797
11584.968983841607
9433.345643152723
30456.151700543727
13385.064364906792
19031.43179086294
56262.86477127225
12325.092251817898
10766.260111879737
18134.490745458006
11696.711204832409
18601.179313547604
5924.912984606246
2358.187943581592
1025.7853215441803
4460.311602392856
16878.1214567438
2418.864674295433
13218.981015656189
16491.84750178338
11445.005878367345
2546.566006936724
10839.022721069632
14493.347296919257
35860.81433808073
13897.486363697102
1090.803877812668
14616.440274042718
10821.746880519646
11425.162336193906
24276.337381187597
46454.42988651507
32059.508041212124
11920.539629360792
37102.23249226474
62973.729352489114
29775.03598673177
11311.128396958751
16724.97982293966
8220.40308457309
11295.862553004346
18567.7247557136
14837.743071701188
12533.971996463535
13185.83515827933
2251.062685900036
19410.79901903575
27960.859607649618
12142.559733985798
19960.25140479701
10246.222575931282
23684.527520910764
1377.984232271899
16307.40170621861
9382.673396497723
11726.582403486287
11044.992694654635
3642.569229302424
11524.319037790658
14826.878826955806
14333.52500682261
3054.838567373338
10738.004947525698
14071.230893159807
28163.96251596776
13009.093573136459
18192.12883803272
7038.849598264422
12249.930491018453
9546.896649391558
862.7625078710375
11367.795364006952
18687.398790285013
588.5540784647025
10989.831722926534
7843.525764718002
46675.061731919755
697.0838043270709
26242.705461190675
35225.71652910708
35368.23220544429
9879.816670570664
55909.06791897555
68106.32549510547
28980.99947846978
12867.088188924523
4849.551168176294
13956.535485306962
880.944005775305
49828.95856862229
10795.400235725594
11933.715266790141
1024.7258956735377
1436.9917760553105
12000.89354185053
1716.521507236523
9054.542330500943
20099.52246266859
715.5209211088279
13095.897581235771
11020.121156583458
48809.367349569744
16675.000142269655
1186.7347069199204
16982.065687579536
683.2828885281419
31003.88406603277
12245.728269116831
1550.9461666464251
29464.00599341521
18315.252628613463
27702.280908292127
22239.551303317945
12316.916876106805
1165.4348859418774
32309.93148310058
29403.31754934217
18453.71483348708
25337.249915376706
13320.322440612554
16493.181682851482
4097.864262784168
1335.0626739219595
2458.410973332619
20250.955141386687
46222.18718525939
14774.961746728728
939.3220983067616
17732.52128093727
12444.097761925914
15197.013615717584
1403.9304496482034
92663.17567211534
23308.0660506414
1747.2861368239658
97925.47499119423
8868.719558453198
7612.811219133415
17490.554280743097
28273.26079693234
1815.1671819870073
16422.972534241315
10511.338811967036
13568.670891516962
17452.71823983222
2135.6111882657874
25195.933588482592
4776.170681208606
92976.76130977274
12843.188585659755
40849.65475009748
10957.430212340505
4181.618296191639
808.8797348709815
44623.64160086551
7116.6743714782915
14823.809760166092
25358.475901654278
49766.12137117108
27752.800194490545
15213.6149462761
49314.179045506986
5102.486474380445
883.1022164680206
11133.764391163357
20662.41414343943
20820.985849208817
1504.8030721966309
773.8570597983096
26688.96401094285
6171.631741729616
22076.51021129558
2642.407013293297
19234.194167748366
16094.258812001708
1164.2994065078965
18937.135164716565
22880.713630741535
12364.487653515142
28358.715011797016
22282.70928316694
3348.7183780689807
43283.86930539337
53279.148975312855
28814.006353563025
26327.330704505006
1039.424110909571
1913.951109973844
9564.093725323979
2100.643667984366
65878.35905998271
8518.591902654673
337748.8427981727
2379.8901575910413
2996.1718370422323
16502.860167172683
549.2981580229267
15683.970507638625
12252.059746663299
55703.18151048446
20214.848695349618
15271.00122562452
2238.1144795141854
13906.424789021463
17820.922381090688
11415.090347910242
38388.11833217847
561.3660102352593
5554.489869806484
29789.882538160706
13620.936997920468
4709.534964171563
15808.555555811912
8741.622342657833
549.5100990697623
12136.763390740316
1753.666390726906
160475.76380258438
3617.5046532357937
17475.889191878134
24409.41969401144
3017.8411171733965
5391.1586567862205
12508.677542502002
6155.039859872206
23297.000574149934
1289.125694631912
50297.81163268927
6877.732820556319
5819.690035847266
16613.121637017583
14201.58795528191
3169.5598780799855
1181.2938788490405
2876.2478626623947
9053.9728004018
16608.390556331673
12835.11275768626
1964.0209914636043
24539.394722559708
564.5470149449261
11399.824672727262
569.398720720263
25072.505584839415
142950.0159543035
16400.563214971557
4215.464062085647
67156.54884922577
1606.5850946954652
8251.356607235988
1040.6520564168786
36887.027049884
20675.287424200094
14498.309956833573
27597.416392890933
2835.958436982434
8337.834879953149
16709.884183403818
5114.725534206974
1072.0623406555706
628.9834374455294
1144.496114146014
1095.5312253676518
16383.086496496826
27687.30402459729
1084.103445462434
572.5091113992746
2828.209458032012
23509.42523199027
9308.841167520137
961.8418221051253
3854.4106495370715
901.2227883920661
15714.596390683773
14704.29847331309
10224.037484777513
3549.535244616958
29407.92005625548
33919.23239253801
12509.060561416798
174306.0878606684
16868.88704750078
36534.22216991244
6221.288436900675
23107.89387588216
19568.019854955535
26781.712936301443
21839.308080956216
33933.32465661584
65620.6637367385
32546.23968153331
15768.199486006064
4659.4651124921065
14325.26997846005
217565.2983179463
33853.4838346405
20783.058651281106
2329.347036705281
11108.651727084582
14759.325795925884
60438.474559995106
7833.052715459242
36805.11011848036
2499.57443941006
1236.642895309461
3065.1627923878805
7638.775100645363
55669.00915728779
24679.568624620282
14001.393255173813
22885.963898869377
12528.007793164434
23334.598293638126
10985.252582245157
2182.942906721255
19362.50715427952
2667.16041038889
11521.330669938652
1184.1213110243252
39673.379373684846
18623.266667213855
7681.230451584478
2732.8328084291497
19070.8879774949
32845.73080474524
3733.3658533593657
1345.3281281801335
38233.33809697406
11833.59138394101
3452.8782114809064
10405.58309698478
3742.3185050599686
19204.402604207844
3465.5747083863007
1524.7417010561408
26910.5360355115
